"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"83","RT @CDCemergency: Bring home a t-shirt not the #flu from your vacation. Wash your hands with soap &amp; water to avoid getting sick while trave…",FALSE,0,NA,2018-03-08 05:27:03,FALSE,NA,"971618274969501697",NA,"<a href=""http://www.google.com"" rel=""nofollow"">janinamclean22ApplicationABC1</a>","janinamclean22",41,TRUE,FALSE,NA,NA
"84","RT @PeteMick: @Danbalkwill1 @GlennMcmillan14 @kribbypantera @jay_slatter @hooch000 @ChicagoSchlager @D6plus @SusanIverach @bevrobertson3 @M…",FALSE,0,NA,2018-03-08 05:26:47,FALSE,NA,"971618210830155777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","littleshasta",3,TRUE,FALSE,NA,NA
"85","@Danbalkwill1 @GlennMcmillan14 @kribbypantera @jay_slatter @hooch000 @ChicagoSchlager @D6plus @SusanIverach… https://t.co/pjt8Uhopch",FALSE,3,"Danbalkwill1",2018-03-08 05:26:22,TRUE,"971602808020463617","971618106241048576","928543522071887872","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeteMick",3,FALSE,FALSE,NA,NA
"86","RT @The74: The severe #fluseason has caused chaos across America, closing schools in at least 23 states and leading to the death of 4 teach…",FALSE,0,NA,2018-03-08 05:25:44,FALSE,NA,"971617944210845696",NA,"<a href=""http://nosudo.co"" rel=""nofollow"">QxNews-python</a>","QxNews",1,TRUE,FALSE,NA,NA
"87","right about now that FLU and COLD is too common and acting very PARANORMAL like some freaky EXTRATERRESTRIAL hypoph… https://t.co/dgHjZLzifb",FALSE,0,NA,2018-03-08 05:25:37,TRUE,NA,"971617916788658176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BlacangelNews",0,FALSE,FALSE,NA,NA
"88","@Specialx_K Hope you feel better soon the flu is no joke <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> I’m still recovering",FALSE,0,"Specialx_K",2018-03-08 05:25:20,FALSE,"971617547786301440","971617846232043520","367295536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrittanyJacks20",0,FALSE,FALSE,NA,NA
"89","I'm trying to rest bc I have a (mild) flu but my cat is trying to suffocate me lmao. she's trying to help",FALSE,1,NA,2018-03-08 05:24:38,FALSE,NA,"971617669278560256",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","belivac",0,FALSE,FALSE,NA,NA
"90","RT @WebMD: Hot chicken soup can improve the way tiny hair-like parts in the passages of your nose protect your body from bacteria and virus…",FALSE,0,NA,2018-03-08 05:23:44,FALSE,NA,"971617441104187393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jennchris9906",36,TRUE,FALSE,NA,NA
"91","RT @GezusAdam: Ma’am it’s flu season chill out https://t.co/59Nty8noM5",FALSE,0,NA,2018-03-08 05:23:22,FALSE,NA,"971617347319377925",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelica_deedee",9,TRUE,FALSE,NA,NA
"92","When my husband and I felt like we were dying from flu like symptoms, we were both sick for about 2 weeks. Ray just… https://t.co/UJpY3YchR9",FALSE,4,"bonermama",2018-03-08 05:22:20,TRUE,"971617088795267072","971617091097899008","755226890386890752","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bonermama",0,FALSE,FALSE,NA,NA
"93","RT @GezusAdam: Ma’am it’s flu season chill out https://t.co/59Nty8noM5",FALSE,0,NA,2018-03-08 05:22:16,FALSE,NA,"971617072726786048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abigailsweeney",9,TRUE,FALSE,NA,NA
"94","RT @apothecary21c: Cold &amp; Flu Prevention | Holistic Health &amp; Living #nutrition #herbs #coldandflu https://t.co/9YixUM7Rxk",FALSE,0,NA,2018-03-08 05:21:54,FALSE,NA,"971616980020023296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","womensmagindia",2,TRUE,FALSE,NA,NA
"95","RT @GezusAdam: Ma’am it’s flu season chill out https://t.co/59Nty8noM5",FALSE,0,NA,2018-03-08 05:21:35,FALSE,NA,"971616899460050944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsJwowwBitchh",9,TRUE,FALSE,NA,NA
"96","I swear if I getting the flu again <ed><U+00A0><U+00BE><ed><U+00B4><U+00A7> I feel like shit",FALSE,0,NA,2018-03-08 05:21:22,FALSE,NA,"971616845387239424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KneleyKnowlton",0,FALSE,FALSE,NA,NA
"97","Why the fuck is it easier to tell someone to skip class or work for the flu and it’s taboo to take the day off as y… https://t.co/fxxjikcnDz",FALSE,4,NA,2018-03-08 05:21:12,TRUE,NA,"971616803335163905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dershul",0,FALSE,FALSE,NA,NA
"98","RT @ASMicrobiology: “Our credibility is the most precious thing we have as scientists and we have to do whatever we can do defend it, but w…",FALSE,0,NA,2018-03-08 05:20:29,FALSE,NA,"971616623298859008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Microbespersist",7,TRUE,FALSE,NA,NA
"99","Whoever said sprite was good when you’re sick, is a liar. This is nasty. Everything is nasty. I hate strep. And the flu. Kms",FALSE,0,NA,2018-03-08 05:20:15,FALSE,NA,"971616565828509696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatgirljmills_",0,FALSE,FALSE,NA,NA
"100","@eric_crocker Me too bro. This flu sucks ass",FALSE,0,"eric_crocker",2018-03-08 05:18:46,FALSE,"971615763764207616","971616192141066240","46469082","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","49erFaithful365",0,FALSE,FALSE,NA,NA
"101","RT @GezusAdam: Ma’am it’s flu season chill out https://t.co/59Nty8noM5",FALSE,0,NA,2018-03-08 05:18:00,FALSE,NA,"971615999828025344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","almaquinn_",9,TRUE,FALSE,NA,NA
"102","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 05:17:54,FALSE,NA,"971615975530549248",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Yaya4G",162,TRUE,FALSE,NA,NA
"103","@marilynhenein i have the flu but i will personally come to your class and beat up these boys",FALSE,0,"marilynhenein",2018-03-08 05:17:39,FALSE,"971544349027659776","971615911932190722","286812024","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spaceacean",0,FALSE,FALSE,NA,NA
"104","Trump’s DOJ goes after Wisconsin county for pushing nurse assistant to get flu shot against her ‘sincerely held Ch.. https://t.co/LmoQpAbEcJ",FALSE,0,NA,2018-03-08 05:17:25,FALSE,NA,"971615851735498752",NA,"<a href=""http://shredoftruth.com"" rel=""nofollow"">Easyblog Autopost SOT</a>","ShredOTruth",0,FALSE,FALSE,NA,NA
"105","RT @Topherrrojas: These butterflies in my stomach be wildin’ I can’t tell wtf my emotions are and I wanna puke, or is that the stomach flu?…",FALSE,0,NA,2018-03-08 05:17:22,FALSE,NA,"971615840855457793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kathyyvalenciaa",1,TRUE,FALSE,NA,NA
"106","Ma’am it’s flu season chill out https://t.co/59Nty8noM5",FALSE,19,NA,2018-03-08 05:17:08,FALSE,NA,"971615779622809601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GezusAdam",9,FALSE,FALSE,NA,NA
"107","These butterflies in my stomach be wildin’ I can’t tell wtf my emotions are and I wanna puke, or is that the stomach flu??? LMAOOOOO",FALSE,1,NA,2018-03-08 05:17:07,FALSE,NA,"971615777252982785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Topherrrojas",1,FALSE,FALSE,NA,NA
"108","RT @cooljim198: Trump's DOJ goes after Wisconsin county for pushing nurse assistant to get flu shot against her 'sincerely held Christian b…",FALSE,0,NA,2018-03-08 05:13:42,FALSE,NA,"971614918247149568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leopard73seal",1,TRUE,FALSE,NA,NA
"109","Took Rambo to ER 2Day they say they DNT give nun for the Flu <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> wtf y'all do round this Bihh!",FALSE,0,NA,2018-03-08 05:13:36,FALSE,NA,"971614890514317312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","omg2geekd",0,FALSE,FALSE,NA,NA
"110","Hi nymphos! Tori is slowly recovering from the flu! Check out her #PremiumSnapchat for more content of her being na… https://t.co/pmJcyz0OWv",FALSE,0,NA,2018-03-08 05:13:19,TRUE,NA,"971614821610172416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SweetPetiteTori",0,FALSE,FALSE,NA,NA
"111","RT @Kennedy_School: Spending time in the sun could prevent the flu, says Richard Zeckhauser https://t.co/GVY83ESyyA via @TIME",FALSE,0,NA,2018-03-08 05:11:58,FALSE,NA,"971614478436413440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MelindaWoods25",3,TRUE,FALSE,NA,NA
"112","@AndSkinnejd Weren’t sure if we were under the 48 hour mark w/ my son. Pediatrician recommended against it. Said it… https://t.co/yi833fV1qa",FALSE,0,"AndSkinnejd",2018-03-08 05:11:54,TRUE,"971613002926641153","971614465153208320","1434603397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EliciaRopte",0,FALSE,FALSE,NA,NA
"113","RT @jwfamar: @raftersranch17 @BearingTruth I only read it to see what that article said. Trust me, I'd rather have the flu than read that g…",FALSE,0,NA,2018-03-08 05:09:53,FALSE,NA,"971613954228224001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BearingTruth",1,TRUE,FALSE,NA,NA
"114","Trump's DOJ goes after Wisconsin county for pushing nurse assistant to get flu shot against her 'sincerely held Chr… https://t.co/XyRztImaAl",FALSE,1,NA,2018-03-08 05:09:48,TRUE,NA,"971613936767438848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cooljim198",1,FALSE,FALSE,NA,NA
"115","@raftersranch17 @BearingTruth I only read it to see what that article said. Trust me, I'd rather have the flu than… https://t.co/pBMP6baqOf",FALSE,2,"raftersranch17",2018-03-08 05:09:35,TRUE,"971612806222045186","971613881520017409","4888990768","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jwfamar",1,FALSE,FALSE,NA,NA
"116","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 05:09:30,FALSE,NA,"971613857700556800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Queenyati",162,TRUE,FALSE,NA,NA
"117","RT @OYOFITNESS: The flu is no joke, especially this year. Do everything you can to stay healthy! Eat right, workout, and wash your hands. #…",FALSE,0,NA,2018-03-08 05:09:23,FALSE,NA,"971613832262103040",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","lakantocanada",1,TRUE,FALSE,NA,NA
"118","If the flu doesn't ""take you out"",  just try again and go to the gym for leg day with my… https://t.co/8hdpCRGpZD",FALSE,0,NA,2018-03-08 05:08:43,FALSE,NA,"971613661247676416",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","momrunsfaster",0,FALSE,FALSE,NA,NA
"119","@Rat11j @beacheskylie Haha those are real pals! I have a stomach flu so I shouldn’t have gone in the first place. <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,2,"Rat11j",2018-03-08 05:08:42,FALSE,"971609472140435457","971613660043870209","37790052","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beacheslele",0,FALSE,FALSE,NA,NA
"120","RT @DilaraEsengil: Imagine a world where we are free from tyranny, slavery, yearly flu viruses, poisons in our food and water, media lies,…",FALSE,0,NA,2018-03-08 05:08:27,FALSE,NA,"971613596814688257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gruvedawg",3,TRUE,FALSE,NA,NA
"121","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 05:05:58,FALSE,NA,"971612971557380096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mitchell_reva",162,TRUE,FALSE,NA,NA
"122","RT @10TV: Ohio bill would protect employees who decline to get flu shots https://t.co/sRHaexidPQ #10TV https://t.co/aXXuKpQj0K",FALSE,0,NA,2018-03-08 05:05:56,FALSE,NA,"971612960383819776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Queenyati",4,TRUE,FALSE,NA,NA
"123","Imagine a world where we are free from tyranny, slavery, yearly flu viruses, poisons in our food and water, media l… https://t.co/jws0YgNV03",FALSE,9,NA,2018-03-08 05:05:16,TRUE,NA,"971612792234102789",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DilaraEsengil",3,FALSE,FALSE,NA,NA
"124","I liked a @YouTube video https://t.co/eapYKYCuUD Ben Phillips | Chilli Flu ~ ""I've got hyperthermia!"" ~ PRANK!",FALSE,0,NA,2018-03-08 05:04:54,FALSE,NA,"971612700475355137",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ComMaljonmic",0,FALSE,FALSE,NA,NA
"125","@DuszaLukasz Wow! I wonder what it is for heart disease, cancer, chronic lower respiratory diseases, stroke, alzhei… https://t.co/vJP4PF9GYw",FALSE,0,"DuszaLukasz",2018-03-08 05:03:51,TRUE,"966536354820771840","971612435944747008","2699143866","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NorthsideLou",0,FALSE,FALSE,NA,NA
"126","Professor Robert Dingwell better resign if 33 million don't die from the flu by the 27th of September because he wi… https://t.co/78Phe9VjqX",FALSE,0,NA,2018-03-08 05:03:22,TRUE,NA,"971612316948094976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ironman_peter",0,FALSE,FALSE,NA,NA
"127","Flu season is literally the worst for me bc my immune system is basically nonexistent and I CANT FUCKING BREATHE SO… https://t.co/mRC7IYXq9o",FALSE,0,NA,2018-03-08 05:03:00,TRUE,NA,"971612224577069056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilyhurley9",0,FALSE,FALSE,NA,NA
"128","@mahvashjourno That’s kind of you... and if it weren’t flu season??",FALSE,0,"mahvashjourno",2018-03-08 05:01:41,FALSE,"971611542004187137","971611890777378816","763233048234123264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrewsmithnzl",0,FALSE,FALSE,NA,NA
"129","@DuszaLukasz @KyleKashuv Wow! I wonder what it is for heart disease, cancer, chronic lower respiratory diseases, st… https://t.co/1ILkzM3ApJ",FALSE,0,"DuszaLukasz",2018-03-08 05:01:29,TRUE,"971609425646702593","971611842756956161","2699143866","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NorthsideLou",0,FALSE,FALSE,NA,NA
"130","RT @KayaJones: I’m getting to lay in bed and watch movies <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> flu season sucks! #CrimsonTide back to work tomorrow no matter what so I’m enjo…",FALSE,0,NA,2018-03-08 05:00:52,FALSE,NA,"971611688716783616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaPhenomenal01",39,TRUE,FALSE,NA,NA
"131","RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,NA,2018-03-08 05:00:40,FALSE,NA,"971611637084925952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jenhjackson",105,TRUE,FALSE,NA,NA
"132","The (Easy) Homemade Elixir You Need for Cold and Flu Season https://t.co/L51EXJ5QHa https://t.co/nG7RGWJAYd",FALSE,0,NA,2018-03-08 05:00:07,FALSE,NA,"971611499423780864",NA,"<a href=""http://www.engage121.com"" rel=""nofollow"">engage121</a>","FrenchLunchCA",0,FALSE,FALSE,NA,NA
"133","The reason why I HAD to clean his bathroom was because my son apparently had the flu the other day and threw up eve… https://t.co/U0rad5cC05",FALSE,1,NA,2018-03-08 04:59:53,TRUE,NA,"971611440988770304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_luvmusicbitche",0,FALSE,FALSE,NA,NA
"134","I've just realized something.

the flu sucks balls and I hate it.",FALSE,0,NA,2018-03-08 04:59:15,FALSE,NA,"971611278971203584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PrincessBrundo",0,FALSE,FALSE,NA,NA
"135","RT @emmyrossum: Flu/Cough/Sick is legit this year.",FALSE,0,NA,2018-03-08 04:57:34,FALSE,NA,"971610857187688448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fujiwark",85,TRUE,FALSE,NA,NA
"136","RT @WebMD: Hot chicken soup can improve the way tiny hair-like parts in the passages of your nose protect your body from bacteria and virus…",FALSE,0,NA,2018-03-08 04:57:02,FALSE,NA,"971610723443814401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alantasdan",36,TRUE,FALSE,NA,NA
"137","RT @Liberals_R_Lame: @brittswoo @jasonawright7 @BayleeB79 @welenaelena @TrishaDishes @Chucksteak45th @Masschemtrails @CDCgov @POTUS @Ivanka…",FALSE,0,NA,2018-03-08 04:56:12,FALSE,NA,"971610510687813632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","welenaelena",1,TRUE,FALSE,NA,NA
"138","Medication guidelines. 1 for child,2 for adult. Soooo 1.5 for sick man-child?! (Aka man flu)",FALSE,0,NA,2018-03-08 04:55:40,FALSE,NA,"971610378189791233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","returntobrad",0,FALSE,FALSE,NA,NA
"139","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 04:54:58,FALSE,NA,"971610200418476032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cmaria84",162,TRUE,FALSE,NA,NA
"140","I added a video to a @YouTube playlist https://t.co/NQbcM6If57 Drakeo The Ruler ""Flu Flamming"" (WSHH Exclusive - Official Music Video)",FALSE,0,NA,2018-03-08 04:54:42,FALSE,NA,"971610136090472448",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Xxbexauseisaid",0,FALSE,FALSE,NA,NA
"141","3) The craziest costs here? The $1600+ flu swab and the $888 chest X-ray.  And the $200+ ABG and LDH probably were… https://t.co/PR0DSaPIxR",FALSE,0,"doctorrubin",2018-03-08 04:54:13,TRUE,"971608582641868800","971610014019477504","214869650","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","doctorrubin",0,FALSE,FALSE,NA,NA
